date,store_id,store_name,city,product_id,product_name,category,shelf_life_days,quantity_on_hand,days_until_expiry,freshness_score,at_risk_cost,at_risk_co2_kg,risk_level
2025-12-26,8,Harbor Fresh,Harbor Town,61,Beef Steak 300g,Meat,3,7.1,0,0.0,42.6,191.7,critical
2025-12-05,10,Dock Street Grocery,Harbor Town,139,Rotisserie Chicken,Deli,3,10.6,0,0.0,42.4,73.14,critical
2025-12-14,7,Valley Organics,Green Valley,67,Lamb Chops 500g,Meat,3,6.0,0,0.0,42.0,235.2,critical
2025-12-21,5,FreshMart Valley,Green Valley,67,Lamb Chops 500g,Meat,3,6.0,0,0.0,42.0,235.2,critical
2025-12-23,8,Harbor Fresh,Harbor Town,70,Salmon Fillet 300g,Seafood,2,8.4,0,0.0,42.0,99.96,critical
2025-12-24,3,GreenGrocer Central,Metro City,71,Shrimp 500g,Seafood,2,7.0,0,0.0,42.0,126.0,critical
2025-12-07,4,SuperSave East,Metro City,137,Salad Mix 300g,Deli,5,20.9,0,0.0,41.8,10.45,critical
2025-12-05,9,Seaside Market,Harbor Town,65,Sausages 500g,Meat,7,16.7,0,0.0,41.75,133.6,critical
2025-12-14,2,FreshMart Uptown,Metro City,80,Croissants 4pk,Bakery,3,16.7,0,0.0,41.75,18.37,critical
2025-12-31,1,FreshMart Downtown,Metro City,85,Donuts 6pk,Bakery,2,16.7,0,0.0,41.75,20.04,critical
2025-12-13,8,Harbor Fresh,Harbor Town,139,Rotisserie Chicken,Deli,3,10.4,0,0.0,41.6,71.76,critical
2025-12-22,3,GreenGrocer Central,Metro City,66,Turkey Breast 500g,Meat,3,10.4,0,0.0,41.6,57.2,critical
2025-12-28,6,Nature's Best,Green Valley,10,Mangoes,Fruits,8,16.6,0,0.0,41.5,24.9,critical
2025-12-07,4,SuperSave East,Metro City,6,Blueberries,Fruits,7,13.8,0,0.0,41.4,11.04,critical
2025-12-22,2,FreshMart Uptown,Metro City,61,Beef Steak 300g,Meat,3,6.9,0,0.0,41.4,186.3,critical
2025-12-26,8,Harbor Fresh,Harbor Town,62,Pork Chops 500g,Meat,3,13.8,0,0.0,41.4,166.98,critical
2025-12-02,5,FreshMart Valley,Green Valley,67,Lamb Chops 500g,Meat,3,5.9,0,0.0,41.3,231.28,critical
2025-12-07,5,FreshMart Valley,Green Valley,67,Lamb Chops 500g,Meat,3,5.9,0,0.0,41.3,231.28,critical
2025-12-11,1,FreshMart Downtown,Metro City,67,Lamb Chops 500g,Meat,3,5.9,0,0.0,41.3,231.28,critical
2025-12-05,9,Seaside Market,Harbor Town,77,White Bread Loaf,Bakery,5,41.0,0,0.0,41.0,32.8,critical
2025-12-30,5,FreshMart Valley,Green Valley,48,Cheddar Cheese 200g,Dairy,30,16.4,0,0.0,41.0,139.4,critical
2025-12-27,10,Dock Street Grocery,Harbor Town,20,Raspberries,Fruits,4,11.7,0,0.0,40.95,11.7,critical
2025-12-10,1,FreshMart Downtown,Metro City,71,Shrimp 500g,Seafood,2,6.8,0,0.0,40.8,122.4,critical
2025-12-11,4,SuperSave East,Metro City,66,Turkey Breast 500g,Meat,3,10.2,0,0.0,40.8,56.1,critical
2025-12-04,6,Nature's Best,Green Valley,67,Lamb Chops 500g,Meat,3,5.8,0,0.0,40.6,227.36,critical
2025-12-07,8,Harbor Fresh,Harbor Town,47,Skim Milk 1L,Dairy,7,45.1,0,0.0,40.59,126.28,critical
2025-12-07,5,FreshMart Valley,Green Valley,86,Cake - Chocolate,Bakery,5,8.1,0,0.0,40.5,16.2,critical
2025-12-07,9,Seaside Market,Harbor Town,84,Tortillas 10pk,Bakery,14,27.0,0,0.0,40.5,18.9,critical
2025-12-22,9,Seaside Market,Harbor Town,90,Oat Milk 1L,Beverages,14,22.4,0,0.0,40.32,6.72,critical
2025-12-01,1,FreshMart Downtown,Metro City,85,Donuts 6pk,Bakery,2,16.1,0,0.0,40.25,19.32,critical
2025-12-09,1,FreshMart Downtown,Metro City,81,Bagels 6pk,Bakery,5,20.1,0,0.0,40.2,18.09,critical
2025-12-24,6,Nature's Best,Green Valley,49,Mozzarella 200g,Dairy,14,20.1,0,0.0,40.2,140.7,critical
2025-12-25,2,FreshMart Uptown,Metro City,83,Burger Buns 8pk,Bakery,5,26.8,0,0.0,40.2,21.44,critical
2025-12-06,6,Nature's Best,Green Valley,77,White Bread Loaf,Bakery,5,40.1,0,0.0,40.1,32.08,critical
2025-12-12,4,SuperSave East,Metro City,85,Donuts 6pk,Bakery,2,16.0,0,0.0,40.0,19.2,critical
2025-12-07,8,Harbor Fresh,Harbor Town,4,Oranges,Fruits,14,39.9,0,0.0,39.9,19.95,critical
2025-12-16,7,Valley Organics,Green Valley,58,Chicken Breast 500g,Meat,3,11.4,0,0.0,39.9,78.66,critical
2025-12-06,8,Harbor Fresh,Harbor Town,101,Vegetable Oil 1L,Pantry,365,26.5,0,0.0,39.75,53.0,critical
2025-12-14,7,Valley Organics,Green Valley,5,Strawberries,Fruits,5,15.9,0,0.0,39.75,17.49,critical
2025-12-28,2,FreshMart Uptown,Metro City,85,Donuts 6pk,Bakery,2,15.9,0,0.0,39.75,19.08,critical
2025-12-31,6,Nature's Best,Green Valley,5,Strawberries,Fruits,5,15.9,0,0.0,39.75,17.49,critical
2025-12-01,3,GreenGrocer Central,Metro City,60,Ground Beef 500g,Meat,3,9.9,0,0.0,39.6,267.3,critical
2025-12-04,8,Harbor Fresh,Harbor Town,71,Shrimp 500g,Seafood,2,6.6,0,0.0,39.6,118.8,critical
2025-12-11,5,FreshMart Valley,Green Valley,21,Tomatoes,Vegetables,10,39.6,0,0.0,39.6,55.44,critical
2025-12-12,1,FreshMart Downtown,Metro City,61,Beef Steak 300g,Meat,3,6.6,0,0.0,39.6,178.2,critical
2025-12-16,9,Seaside Market,Harbor Town,62,Pork Chops 500g,Meat,3,13.2,0,0.0,39.6,159.72,critical
2025-12-21,1,FreshMart Downtown,Metro City,27,Spinach,Vegetables,5,33.0,0,0.0,39.6,19.8,critical
2025-12-24,1,FreshMart Downtown,Metro City,84,Tortillas 10pk,Bakery,14,26.4,0,0.0,39.6,18.48,critical
2025-12-27,7,Valley Organics,Green Valley,71,Shrimp 500g,Seafood,2,6.6,0,0.0,39.6,118.8,critical
2025-12-30,2,FreshMart Uptown,Metro City,71,Shrimp 500g,Seafood,2,6.6,0,0.0,39.6,118.8,critical
2025-12-12,8,Harbor Fresh,Harbor Town,70,Salmon Fillet 300g,Seafood,2,7.9,0,0.0,39.5,94.01,critical
2025-12-15,2,FreshMart Uptown,Metro City,5,Strawberries,Fruits,5,15.8,0,0.0,39.5,17.38,critical
2025-12-15,5,FreshMart Valley,Green Valley,70,Salmon Fillet 300g,Seafood,2,7.9,0,0.0,39.5,94.01,critical
2025-12-16,7,Valley Organics,Green Valley,70,Salmon Fillet 300g,Seafood,2,7.9,0,0.0,39.5,94.01,critical
2025-12-17,1,FreshMart Downtown,Metro City,80,Croissants 4pk,Bakery,3,15.8,0,0.0,39.5,17.38,critical
2025-12-18,2,FreshMart Uptown,Metro City,46,Whole Milk 1L,Dairy,7,39.5,0,0.0,39.5,126.4,critical
2025-12-08,9,Seaside Market,Harbor Town,63,Ground Pork 500g,Meat,3,14.1,0,0.0,39.48,170.61,critical
2025-12-19,2,FreshMart Uptown,Metro City,59,Chicken Thighs 500g,Meat,3,14.1,0,0.0,39.48,97.29,critical
2025-12-11,5,FreshMart Valley,Green Valley,62,Pork Chops 500g,Meat,3,13.1,0,0.0,39.3,158.51,critical
2025-12-30,8,Harbor Fresh,Harbor Town,62,Pork Chops 500g,Meat,3,13.1,0,0.0,39.3,158.51,critical
2025-12-17,8,Harbor Fresh,Harbor Town,80,Croissants 4pk,Bakery,3,15.7,0,0.0,39.25,17.27,critical
2025-12-07,5,FreshMart Valley,Green Valley,2,Apples - Red,Fruits,21,32.7,0,0.0,39.24,13.08,critical
2025-12-05,9,Seaside Market,Harbor Town,73,Tuna Steak 300g,Seafood,2,7.1,0,0.0,39.05,43.31,critical
2025-12-08,5,FreshMart Valley,Green Valley,12,Avocados,Fruits,5,26.0,0,0.0,39.0,65.0,critical
2025-12-27,5,FreshMart Valley,Green Valley,61,Beef Steak 300g,Meat,3,6.5,0,0.0,39.0,175.5,critical
2025-12-07,9,Seaside Market,Harbor Town,12,Avocados,Fruits,5,25.9,0,0.0,38.85,64.75,critical
2025-12-12,7,Valley Organics,Green Valley,12,Avocados,Fruits,5,25.9,0,0.0,38.85,64.75,critical
2025-12-29,1,FreshMart Downtown,Metro City,87,Orange Juice 1L,Beverages,10,25.9,0,0.0,38.85,18.13,critical
2025-12-05,9,Seaside Market,Harbor Town,72,Cod Fillet 300g,Seafood,2,9.7,0,0.0,38.8,52.38,critical
2025-12-30,4,SuperSave East,Metro City,72,Cod Fillet 300g,Seafood,2,9.7,0,0.0,38.8,52.38,critical
2025-12-13,2,FreshMart Uptown,Metro City,51,Plain Yogurt 500g,Dairy,14,32.3,0,0.0,38.76,64.6,critical
2025-12-23,3,GreenGrocer Central,Metro City,85,Donuts 6pk,Bakery,2,15.5,0,0.0,38.75,18.6,critical
2025-12-11,4,SuperSave East,Metro City,83,Burger Buns 8pk,Bakery,5,25.8,0,0.0,38.7,20.64,critical
2025-12-23,1,FreshMart Downtown,Metro City,77,White Bread Loaf,Bakery,5,38.7,0,0.0,38.7,30.96,critical
2025-12-08,5,FreshMart Valley,Green Valley,63,Ground Pork 500g,Meat,3,13.8,0,0.0,38.64,166.98,critical
2025-12-27,10,Dock Street Grocery,Harbor Town,59,Chicken Thighs 500g,Meat,3,13.8,0,0.0,38.64,95.22,critical
2025-12-24,2,FreshMart Uptown,Metro City,73,Tuna Steak 300g,Seafood,2,7.0,0,0.0,38.5,42.7,critical
2025-12-25,8,Harbor Fresh,Harbor Town,83,Burger Buns 8pk,Bakery,5,25.6,0,0.0,38.4,20.48,critical
2025-12-31,9,Seaside Market,Harbor Town,74,Tilapia Fillet 300g,Seafood,2,12.8,0,0.0,38.4,51.2,critical
2025-12-02,9,Seaside Market,Harbor Town,63,Ground Pork 500g,Meat,3,13.7,0,0.0,38.36,165.77,critical
2025-12-08,4,SuperSave East,Metro City,25,Broccoli,Vegetables,7,25.5,0,0.0,38.25,22.95,critical
2025-12-09,5,FreshMart Valley,Green Valley,27,Spinach,Vegetables,5,31.8,0,0.0,38.16,19.08,critical
2025-12-14,4,SuperSave East,Metro City,74,Tilapia Fillet 300g,Seafood,2,12.7,0,0.0,38.1,50.8,critical
2025-12-08,9,Seaside Market,Harbor Town,8,Grapes - Green,Fruits,10,18.1,0,0.0,38.01,12.67,critical
2025-12-03,1,FreshMart Downtown,Metro City,70,Salmon Fillet 300g,Seafood,2,7.6,0,0.0,38.0,90.44,critical
2025-12-08,5,FreshMart Valley,Green Valley,80,Croissants 4pk,Bakery,3,15.2,0,0.0,38.0,16.72,critical
2025-12-12,10,Dock Street Grocery,Harbor Town,77,White Bread Loaf,Bakery,5,37.9,0,0.0,37.9,30.32,critical
2025-12-09,5,FreshMart Valley,Green Valley,59,Chicken Thighs 500g,Meat,3,13.5,0,0.0,37.8,93.15,critical
2025-12-15,5,FreshMart Valley,Green Valley,67,Lamb Chops 500g,Meat,3,5.4,0,0.0,37.8,211.68,critical
2025-12-11,4,SuperSave East,Metro City,12,Avocados,Fruits,5,25.1,0,0.0,37.65,62.75,critical
2025-12-20,5,FreshMart Valley,Green Valley,47,Skim Milk 1L,Dairy,7,41.8,0,0.0,37.62,117.04,critical
2025-12-13,6,Nature's Best,Green Valley,66,Turkey Breast 500g,Meat,3,9.4,0,0.0,37.6,51.7,critical
2025-12-26,2,FreshMart Uptown,Metro City,72,Cod Fillet 300g,Seafood,2,9.4,0,0.0,37.6,50.76,critical
2025-12-24,10,Dock Street Grocery,Harbor Town,62,Pork Chops 500g,Meat,3,12.4,0,0.0,37.2,150.04,critical
2025-12-24,8,Harbor Fresh,Harbor Town,85,Donuts 6pk,Bakery,2,14.8,0,0.0,37.0,17.76,critical
2025-12-28,7,Valley Organics,Green Valley,66,Turkey Breast 500g,Meat,3,9.2,0,0.0,36.8,50.6,critical
2025-12-17,2,FreshMart Uptown,Metro City,80,Croissants 4pk,Bakery,3,14.7,0,0.0,36.75,16.17,critical
2025-12-20,3,GreenGrocer Central,Metro City,63,Ground Pork 500g,Meat,3,13.1,0,0.0,36.68,158.51,critical
2025-12-25,5,FreshMart Valley,Green Valley,47,Skim Milk 1L,Dairy,7,40.7,0,0.0,36.63,113.96,critical
2025-12-12,9,Seaside Market,Harbor Town,71,Shrimp 500g,Seafood,2,6.1,0,0.0,36.6,109.8,critical
2025-12-28,5,FreshMart Valley,Green Valley,86,Cake - Chocolate,Bakery,5,7.3,0,0.0,36.5,14.6,critical
2025-12-30,9,Seaside Market,Harbor Town,70,Salmon Fillet 300g,Seafood,2,7.3,0,0.0,36.5,86.87,critical
2025-12-31,4,SuperSave East,Metro City,85,Donuts 6pk,Bakery,2,14.6,0,0.0,36.5,17.52,critical
2025-12-10,8,Harbor Fresh,Harbor Town,7,Grapes - Red,Fruits,10,18.2,0,0.0,36.4,12.74,critical
2025-12-19,3,GreenGrocer Central,Metro City,137,Salad Mix 300g,Deli,5,18.2,0,0.0,36.4,9.1,critical
2025-12-04,9,Seaside Market,Harbor Town,6,Blueberries,Fruits,7,12.1,0,0.0,36.3,9.68,critical
2025-12-08,10,Dock Street Grocery,Harbor Town,80,Croissants 4pk,Bakery,3,14.5,0,0.0,36.25,15.95,critical
2025-12-31,1,FreshMart Downtown,Metro City,82,Muffins 4pk,Bakery,3,14.5,0,0.0,36.25,14.5,critical
2025-12-20,9,Seaside Market,Harbor Town,59,Chicken Thighs 500g,Meat,3,12.9,0,0.0,36.12,89.01,critical
2025-12-06,9,Seaside Market,Harbor Town,72,Cod Fillet 300g,Seafood,2,9.0,0,0.0,36.0,48.6,critical
2025-12-10,3,GreenGrocer Central,Metro City,71,Shrimp 500g,Seafood,2,6.0,0,0.0,36.0,108.0,critical
2025-12-17,5,FreshMart Valley,Green Valley,66,Turkey Breast 500g,Meat,3,9.0,0,0.0,36.0,49.5,critical
2025-12-23,3,GreenGrocer Central,Metro City,72,Cod Fillet 300g,Seafood,2,9.0,0,0.0,36.0,48.6,critical
2025-12-25,1,FreshMart Downtown,Metro City,139,Rotisserie Chicken,Deli,3,9.0,0,0.0,36.0,62.1,critical
2025-12-31,10,Dock Street Grocery,Harbor Town,71,Shrimp 500g,Seafood,2,6.0,0,0.0,36.0,108.0,critical
2025-12-21,8,Harbor Fresh,Harbor Town,63,Ground Pork 500g,Meat,3,12.8,0,0.0,35.84,154.88,critical
2025-12-27,9,Seaside Market,Harbor Town,63,Ground Pork 500g,Meat,3,12.8,0,0.0,35.84,154.88,critical
2025-12-15,3,GreenGrocer Central,Metro City,5,Strawberries,Fruits,5,14.3,0,0.0,35.75,15.73,critical
2025-12-21,1,FreshMart Downtown,Metro City,85,Donuts 6pk,Bakery,2,14.3,0,0.0,35.75,17.16,critical
2025-12-06,1,FreshMart Downtown,Metro City,21,Tomatoes,Vegetables,10,35.7,0,0.0,35.7,49.98,critical
2025-12-10,9,Seaside Market,Harbor Town,67,Lamb Chops 500g,Meat,3,5.1,0,0.0,35.7,199.92,critical
2025-12-27,8,Harbor Fresh,Harbor Town,62,Pork Chops 500g,Meat,3,11.9,0,0.0,35.7,143.99,critical
2025-12-07,5,FreshMart Valley,Green Valley,66,Turkey Breast 500g,Meat,3,8.9,0,0.0,35.6,48.95,critical
2025-12-28,4,SuperSave East,Metro City,72,Cod Fillet 300g,Seafood,2,8.9,0,0.0,35.6,48.06,critical
2025-12-31,4,SuperSave East,Metro City,79,Sourdough Bread,Bakery,5,17.8,0,0.0,35.6,10.68,critical
2025-12-24,9,Seaside Market,Harbor Town,59,Chicken Thighs 500g,Meat,3,12.7,0,0.0,35.56,87.63,critical
2025-12-05,7,Valley Organics,Green Valley,1,Bananas,Fruits,7,44.4,0,0.0,35.52,39.96,critical
2025-12-14,10,Dock Street Grocery,Harbor Town,65,Sausages 500g,Meat,7,14.2,0,0.0,35.5,113.6,critical
2025-12-24,5,FreshMart Valley,Green Valley,85,Donuts 6pk,Bakery,2,14.2,0,0.0,35.5,17.04,critical
2025-12-24,5,FreshMart Valley,Green Valley,52,Butter 250g,Dairy,30,17.7,0,0.0,35.4,159.3,critical
2025-12-29,10,Dock Street Grocery,Harbor Town,61,Beef Steak 300g,Meat,3,5.9,0,0.0,35.4,159.3,critical
2025-12-30,7,Valley Organics,Green Valley,20,Raspberries,Fruits,4,10.1,0,0.0,35.35,10.1,critical
2025-12-19,9,Seaside Market,Harbor Town,27,Spinach,Vegetables,5,29.4,0,0.0,35.28,17.64,critical
2025-12-20,7,Valley Organics,Green Valley,106,Peanut Butter 500g,Pantry,180,14.1,0,0.0,35.25,35.25,critical
2025-12-23,3,GreenGrocer Central,Metro City,12,Avocados,Fruits,5,23.5,0,0.0,35.25,58.75,critical
2025-12-29,7,Valley Organics,Green Valley,79,Sourdough Bread,Bakery,5,17.6,0,0.0,35.2,10.56,critical
2025-12-30,4,SuperSave East,Metro City,137,Salad Mix 300g,Deli,5,17.6,0,0.0,35.2,8.8,critical
2025-12-11,1,FreshMart Downtown,Metro City,59,Chicken Thighs 500g,Meat,3,12.5,0,0.0,35.0,86.25,critical
2025-12-21,9,Seaside Market,Harbor Town,63,Ground Pork 500g,Meat,3,12.5,0,0.0,35.0,151.25,critical
2025-12-24,5,FreshMart Valley,Green Valley,137,Salad Mix 300g,Deli,5,17.5,0,0.0,35.0,8.75,critical
2025-12-30,1,FreshMart Downtown,Metro City,77,White Bread Loaf,Bakery,5,35.0,0,0.0,35.0,28.0,critical
2025-12-26,2,FreshMart Uptown,Metro City,83,Burger Buns 8pk,Bakery,5,23.3,0,0.0,34.95,18.64,critical
2025-12-02,9,Seaside Market,Harbor Town,139,Rotisserie Chicken,Deli,3,8.7,0,0.0,34.8,60.03,critical
2025-12-07,8,Harbor Fresh,Harbor Town,139,Rotisserie Chicken,Deli,3,8.7,0,0.0,34.8,60.03,critical
2025-12-17,4,SuperSave East,Metro City,74,Tilapia Fillet 300g,Seafood,2,11.6,0,0.0,34.8,46.4,critical
2025-12-22,9,Seaside Market,Harbor Town,34,Mushrooms,Vegetables,5,17.4,0,0.0,34.8,10.44,critical
2025-12-10,10,Dock Street Grocery,Harbor Town,27,Spinach,Vegetables,5,28.9,0,0.0,34.68,17.34,critical
2025-12-20,8,Harbor Fresh,Harbor Town,22,Potatoes,Vegetables,30,57.8,0,0.0,34.68,28.9,critical
2025-12-04,3,GreenGrocer Central,Metro City,64,Bacon 250g,Meat,7,9.9,0,0.0,34.65,119.79,critical
2025-12-28,8,Harbor Fresh,Harbor Town,73,Tuna Steak 300g,Seafood,2,6.3,0,0.0,34.65,38.43,critical
2025-12-16,4,SuperSave East,Metro City,7,Grapes - Red,Fruits,10,17.3,0,0.0,34.6,12.11,critical
2025-12-12,8,Harbor Fresh,Harbor Town,3,Apples - Green,Fruits,21,26.6,0,0.0,34.58,10.64,critical
2025-12-30,6,Nature's Best,Green Valley,70,Salmon Fillet 300g,Seafood,2,6.9,0,0.0,34.5,82.11,critical
2025-12-14,6,Nature's Best,Green Valley,141,Sushi 8pc Pack,Deli,1,8.6,0,0.0,34.4,25.8,critical
2025-12-08,6,Nature's Best,Green Valley,20,Raspberries,Fruits,4,9.8,0,0.0,34.3,9.8,critical
2025-12-26,2,FreshMart Uptown,Metro City,5,Strawberries,Fruits,5,13.7,0,0.0,34.25,15.07,critical
2025-12-09,8,Harbor Fresh,Harbor Town,1,Bananas,Fruits,7,42.8,0,0.0,34.24,38.52,critical
2025-12-31,9,Seaside Market,Harbor Town,62,Pork Chops 500g,Meat,3,11.4,0,0.0,34.2,137.94,critical
2025-12-26,10,Dock Street Grocery,Harbor Town,59,Chicken Thighs 500g,Meat,3,12.2,0,0.0,34.16,84.18,critical
2025-12-02,2,FreshMart Uptown,Metro City,85,Donuts 6pk,Bakery,2,13.6,0,0.0,34.0,16.32,critical
2025-12-07,1,FreshMart Downtown,Metro City,82,Muffins 4pk,Bakery,3,13.6,0,0.0,34.0,13.6,critical
2025-12-15,3,GreenGrocer Central,Metro City,80,Croissants 4pk,Bakery,3,13.6,0,0.0,34.0,14.96,critical
2025-12-22,7,Valley Organics,Green Valley,60,Ground Beef 500g,Meat,3,8.5,0,0.0,34.0,229.5,critical
2025-12-08,5,FreshMart Valley,Green Valley,20,Raspberries,Fruits,4,9.7,0,0.0,33.95,9.7,critical
2025-12-12,1,FreshMart Downtown,Metro City,20,Raspberries,Fruits,4,9.7,0,0.0,33.95,9.7,critical
2025-12-12,10,Dock Street Grocery,Harbor Town,63,Ground Pork 500g,Meat,3,12.1,0,0.0,33.88,146.41,critical
2025-12-18,3,GreenGrocer Central,Metro City,63,Ground Pork 500g,Meat,3,12.1,0,0.0,33.88,146.41,critical
2025-12-02,8,Harbor Fresh,Harbor Town,139,Rotisserie Chicken,Deli,3,8.4,0,0.0,33.6,57.96,critical
2025-12-11,8,Harbor Fresh,Harbor Town,20,Raspberries,Fruits,4,9.6,0,0.0,33.6,9.6,critical
2025-12-20,1,FreshMart Downtown,Metro City,8,Grapes - Green,Fruits,10,16.0,0,0.0,33.6,11.2,critical
2025-12-22,10,Dock Street Grocery,Harbor Town,59,Chicken Thighs 500g,Meat,3,12.0,0,0.0,33.6,82.8,critical
2025-12-23,4,SuperSave East,Metro City,73,Tuna Steak 300g,Seafood,2,6.1,0,0.0,33.55,37.21,critical
2025-12-12,2,FreshMart Uptown,Metro City,136,Fresh Pasta 400g,Deli,5,13.4,0,0.0,33.5,13.4,critical
2025-12-12,4,SuperSave East,Metro City,86,Cake - Chocolate,Bakery,5,6.7,0,0.0,33.5,13.4,critical
2025-12-25,6,Nature's Best,Green Valley,65,Sausages 500g,Meat,7,13.4,0,0.0,33.5,107.2,critical
2025-12-22,9,Seaside Market,Harbor Town,63,Ground Pork 500g,Meat,3,11.9,0,0.0,33.32,143.99,critical
2025-12-18,3,GreenGrocer Central,Metro City,87,Orange Juice 1L,Beverages,10,22.2,0,0.0,33.3,15.54,critical
2025-12-28,5,FreshMart Valley,Green Valley,25,Broccoli,Vegetables,7,22.2,0,0.0,33.3,19.98,critical
2025-12-19,10,Dock Street Grocery,Harbor Town,139,Rotisserie Chicken,Deli,3,8.3,0,0.0,33.2,57.27,critical
2025-12-19,6,Nature's Best,Green Valley,12,Avocados,Fruits,5,22.1,0,0.0,33.15,55.25,critical
2025-12-26,8,Harbor Fresh,Harbor Town,63,Ground Pork 500g,Meat,3,11.8,0,0.0,33.04,142.78,critical
2025-12-18,9,Seaside Market,Harbor Town,62,Pork Chops 500g,Meat,3,11.0,0,0.0,33.0,133.1,critical
2025-12-24,5,FreshMart Valley,Green Valley,71,Shrimp 500g,Seafood,2,5.5,0,0.0,33.0,99.0,critical
2025-12-31,9,Seaside Market,Harbor Town,86,Cake - Chocolate,Bakery,5,6.6,0,0.0,33.0,13.2,critical
2025-12-21,10,Dock Street Grocery,Harbor Town,67,Lamb Chops 500g,Meat,3,4.7,0,0.0,32.9,184.24,critical
2025-12-24,9,Seaside Market,Harbor Town,81,Bagels 6pk,Bakery,5,16.4,0,0.0,32.8,14.76,critical
2025-12-09,4,SuperSave East,Metro City,62,Pork Chops 500g,Meat,3,10.9,0,0.0,32.7,131.89,critical
2025-12-31,5,FreshMart Valley,Green Valley,74,Tilapia Fillet 300g,Seafood,2,10.9,0,0.0,32.7,43.6,critical
2025-12-15,8,Harbor Fresh,Harbor Town,27,Spinach,Vegetables,5,27.2,0,0.0,32.64,16.32,critical
2025-12-23,6,Nature's Best,Green Valley,34,Mushrooms,Vegetables,5,16.3,0,0.0,32.6,9.78,critical
2025-12-30,4,SuperSave East,Metro City,78,Whole Wheat Bread,Bakery,5,27.1,0,0.0,32.52,18.97,critical
2025-12-06,9,Seaside Market,Harbor Town,85,Donuts 6pk,Bakery,2,13.0,0,0.0,32.5,15.6,critical
2025-12-26,7,Valley Organics,Green Valley,70,Salmon Fillet 300g,Seafood,2,6.5,0,0.0,32.5,77.35,critical
2025-12-29,8,Harbor Fresh,Harbor Town,4,Oranges,Fruits,14,32.5,0,0.0,32.5,16.25,critical
2025-12-31,7,Valley Organics,Green Valley,10,Mangoes,Fruits,8,13.0,0,0.0,32.5,19.5,critical
2025-12-30,3,GreenGrocer Central,Metro City,63,Ground Pork 500g,Meat,3,11.6,0,0.0,32.48,140.36,critical
2025-12-11,8,Harbor Fresh,Harbor Town,73,Tuna Steak 300g,Seafood,2,5.9,0,0.0,32.45,35.99,critical
2025-12-12,1,FreshMart Downtown,Metro City,73,Tuna Steak 300g,Seafood,2,5.9,0,0.0,32.45,35.99,critical
2025-12-13,5,FreshMart Valley,Green Valley,73,Tuna Steak 300g,Seafood,2,5.9,0,0.0,32.45,35.99,critical
2025-12-19,8,Harbor Fresh,Harbor Town,66,Turkey Breast 500g,Meat,3,8.1,0,0.0,32.4,44.55,critical
2025-12-20,2,FreshMart Uptown,Metro City,78,Whole Wheat Bread,Bakery,5,27.0,0,0.0,32.4,18.9,critical
2025-12-31,10,Dock Street Grocery,Harbor Town,139,Rotisserie Chicken,Deli,3,8.1,0,0.0,32.4,55.89,critical
2025-12-02,9,Seaside Market,Harbor Town,85,Donuts 6pk,Bakery,2,12.9,0,0.0,32.25,15.48,critical
2025-12-09,4,SuperSave East,Metro City,135,Guacamole 250g,Deli,5,12.9,0,0.0,32.25,19.35,critical
2025-12-25,3,GreenGrocer Central,Metro City,25,Broccoli,Vegetables,7,21.5,0,0.0,32.25,19.35,critical
2025-12-01,1,FreshMart Downtown,Metro City,67,Lamb Chops 500g,Meat,3,4.6,0,0.0,32.2,180.32,critical
2025-12-07,4,SuperSave East,Metro City,4,Oranges,Fruits,14,32.2,0,0.0,32.2,16.1,critical
2025-12-11,6,Nature's Best,Green Valley,59,Chicken Thighs 500g,Meat,3,11.5,0,0.0,32.2,79.35,critical
2025-12-12,9,Seaside Market,Harbor Town,79,Sourdough Bread,Bakery,5,16.1,0,0.0,32.2,9.66,critical
2025-12-17,3,GreenGrocer Central,Metro City,74,Tilapia Fillet 300g,Seafood,2,10.7,0,0.0,32.1,42.8,critical
2025-12-19,2,FreshMart Uptown,Metro City,74,Tilapia Fillet 300g,Seafood,2,10.7,0,0.0,32.1,42.8,critical
2025-12-24,10,Dock Street Grocery,Harbor Town,30,Bell Peppers - Red,Vegetables,10,21.4,0,0.0,32.1,19.26,critical
2025-12-26,5,FreshMart Valley,Green Valley,9,Watermelon,Fruits,14,10.7,0,0.0,32.1,3.21,critical
2025-12-01,1,FreshMart Downtown,Metro City,70,Salmon Fillet 300g,Seafood,2,6.4,0,0.0,32.0,76.16,critical
2025-12-07,7,Valley Organics,Green Valley,139,Rotisserie Chicken,Deli,3,8.0,0,0.0,32.0,55.2,critical
2025-12-12,9,Seaside Market,Harbor Town,70,Salmon Fillet 300g,Seafood,2,6.4,0,0.0,32.0,76.16,critical
2025-12-13,7,Valley Organics,Green Valley,72,Cod Fillet 300g,Seafood,2,8.0,0,0.0,32.0,43.2,critical
2025-12-15,10,Dock Street Grocery,Harbor Town,12,Avocados,Fruits,5,21.3,0,0.0,31.95,53.25,critical
2025-12-09,6,Nature's Best,Green Valley,73,Tuna Steak 300g,Seafood,2,5.8,0,0.0,31.9,35.38,critical
2025-12-24,7,Valley Organics,Green Valley,73,Tuna Steak 300g,Seafood,2,5.8,0,0.0,31.9,35.38,critical
2025-12-24,3,GreenGrocer Central,Metro City,34,Mushrooms,Vegetables,5,15.9,0,0.0,31.8,9.54,critical
